Image name,X1,Y1,X2,Y2,object name,X-centre,Y-centre,X-Image Dimentions,Y-Image Dimentions,has on the left,has on the right,has on the top,has on the bottom,has in the center,URLs
The_Garden_of_earthly_delights.jpg,4320,14017,5890,18197,person,5105,16107,,,na,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/96/The_Garden_of_earthly_delights.jpg
The_Garden_of_earthly_delights.jpg,6267,14634,7462,17606,person,6864.5,16120,,,na,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/96/The_Garden_of_earthly_delights.jpg
The_Giant_one.jpg,510,1797,2652,4473,elephant,1581,3135,3057,4585,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/The_Giant_one.jpg
The_Giant_one.jpg,1792,1668,2285,2137,person,2038.5,1902.5,3057,4585,na,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/The_Giant_one.jpg
The_srilankan_elephant.jpg,138,0,3883,6000,elephant,2010.5,3000,4000,6000,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/ce/The_srilankan_elephant.jpg
The_Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,61,62,1568,2387,elephant,814.5,1224.5,1612,2418,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/0/0b/The_Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
The_Uncommon.jpg,802,206,4100,2964,elephant,2451,1585,4710,3140,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/b/b4/The_Uncommon.jpg
The_Uncommon_2.jpg,822,134,3937,3026,elephant,2379.5,1580,4710,3140,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/e/eb/The_Uncommon_2.jpg
The_Uncommon_2.jpg,3168,702,4130,2700,frisbee,3649,1701,4710,3140,na,frisbee,na,na,na,https://upload.wikimedia.org/wikipedia/commons/e/eb/The_Uncommon_2.jpg
The_winner_takes_all.jpg,494,971,2114,2520,elephant,1304,1745.5,4500,3000,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/3b/The_winner_takes_all.jpg
The_winner_takes_all.jpg,2124,942,4005,2503,elephant,3064.5,1722.5,4500,3000,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/3b/The_winner_takes_all.jpg
Tourist_car.jpg,1632,1339,3645,2676,elephant,2638.5,2007.5,5236,3331,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/9/94/Tourist_car.jpg
Tourist_car.jpg,4365,1538,5093,2149,elephant,4729,1843.5,5236,3331,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Tourist_car.jpg
Tourist_car.jpg,375,1374,934,1921,truck,654.5,1647.5,5236,3331,truck,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Tourist_car.jpg
Tourist_car.jpg,3729,1957,4093,2466,elephant,3911,2211.5,5236,3331,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Tourist_car.jpg
Tribal_Museum_Bhubaneswar_Nov_2018_12.jpg,,,,,,0,0,3888,2592,,na,,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Tribal_Museum_Bhubaneswar_Nov_2018_12.jpg
Tribal_Museum_Bhubaneswar_Nov_2018_12.jpg,,,,,,0,0,3888,2592,,na,,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Tribal_Museum_Bhubaneswar_Nov_2018_12.jpg
Uday_Kiran_Elephants_calf_playing.jpg,389,550,681,826,elephant,535,688,1920,1280,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/c/c5/Uday_Kiran_Elephants_calf_playing.jpg
Uday_Kiran_Elephants_calf_playing.jpg,688,602,880,803,elephant,784,702.5,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c5/Uday_Kiran_Elephants_calf_playing.jpg
Uday_Kiran_Elephants_calf_playing.jpg,593,535,779,698,elephant,686,616.5,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c5/Uday_Kiran_Elephants_calf_playing.jpg
Uday_Kiran_Elephants_calves_playing.jpg,5,135,469,743,elephant,237,439,1920,1280,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/9c/Uday_Kiran_Elephants_calves_playing.jpg
Uday_Kiran_Elephants_calves_playing.jpg,821,108,1284,720,elephant,1052.5,414,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/9/9c/Uday_Kiran_Elephants_calves_playing.jpg
Uday_Kiran_Elephants_calves_playing.jpg,619,575,957,1023,dog,788,799,1920,1280,na,na,na,na,dog,https://upload.wikimedia.org/wikipedia/commons/9/9c/Uday_Kiran_Elephants_calves_playing.jpg
Uday_Kiran_Elephants_calves_playing.jpg,721,701,1101,1040,dog,911,870.5,1920,1280,na,na,na,dog,na,https://upload.wikimedia.org/wikipedia/commons/9/9c/Uday_Kiran_Elephants_calves_playing.jpg
Uday_Kiran_Elephants_calves_playing.jpg,1571,763,1911,1280,cow,1741,1021.5,1920,1280,na,cow,na,cow,na,https://upload.wikimedia.org/wikipedia/commons/9/9c/Uday_Kiran_Elephants_calves_playing.jpg
Uday_Kiran_Elephants_calves_playing.jpg,1569,793,1919,1270,elephant,1744,1031.5,1920,1280,na,elephant,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/9/9c/Uday_Kiran_Elephants_calves_playing.jpg
Uday_Kiran_Elephants_dust_sprinkling.jpg,209,280,1161,972,elephant,685,626,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/7/7e/Uday_Kiran_Elephants_dust_sprinkling.jpg
Uday_Kiran_Elephants_dust_sprinkling.jpg,33,573,649,1182,elephant,341,877.5,1920,1280,elephant,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/7/7e/Uday_Kiran_Elephants_dust_sprinkling.jpg
Uday_Kiran_Elephants_dust_sprinkling.jpg,366,236,1217,882,elephant,791.5,559,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/7/7e/Uday_Kiran_Elephants_dust_sprinkling.jpg
Uday_Kiran_Elephants_habitat.jpg,1137,859,1170,876,cow,1153.5,867.5,1920,1280,na,na,na,cow,na,https://upload.wikimedia.org/wikipedia/commons/8/84/Uday_Kiran_Elephants_habitat.jpg
Uday_Kiran_Elephants_habitat.jpg,1049,850,1084,869,cow,1066.5,859.5,1920,1280,na,na,na,cow,na,https://upload.wikimedia.org/wikipedia/commons/8/84/Uday_Kiran_Elephants_habitat.jpg
Uday_Kiran_Elephants_herd.jpg,835,108,1165,575,elephant,1000,341.5,1920,1280,na,na,elephant,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0a/Uday_Kiran_Elephants_herd.jpg
Uday_Kiran_Elephants_herd.jpg,825,111,1164,575,cow,994.5,343,1920,1280,na,na,cow,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0a/Uday_Kiran_Elephants_herd.jpg
Uday_Kiran_Elephants_herd.jpg,1399,284,1818,983,cow,1608.5,633.5,1920,1280,na,cow,na,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0a/Uday_Kiran_Elephants_herd.jpg
Uday_Kiran_Elephants_herd.jpg,1345,252,1601,624,cow,1473,438,1920,1280,na,cow,na,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0a/Uday_Kiran_Elephants_herd.jpg
Uday_Kiran_Elephants_herd.jpg,1036,358,1411,967,cow,1223.5,662.5,1920,1280,na,na,na,na,cow,https://upload.wikimedia.org/wikipedia/commons/0/0a/Uday_Kiran_Elephants_herd.jpg
Uday_Kiran_Elephants_herd.jpg,677,467,1108,1191,cow,892.5,829,1920,1280,na,na,na,na,cow,https://upload.wikimedia.org/wikipedia/commons/0/0a/Uday_Kiran_Elephants_herd.jpg
Uday_Kiran_Elephants_near_stream.jpg,1186,676,1280,741,elephant,1233,708.5,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/b/b0/Uday_Kiran_Elephants_near_stream.jpg
Uday_Kiran_Elephants_near_stream.jpg,1326,691,1431,758,elephant,1378.5,724.5,1920,1280,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b0/Uday_Kiran_Elephants_near_stream.jpg
Uday_Kiran_Elephants_near_stream.jpg,560,666,623,725,cow,591.5,695.5,1920,1280,na,na,na,na,cow,https://upload.wikimedia.org/wikipedia/commons/b/b0/Uday_Kiran_Elephants_near_stream.jpg
Uday_Kiran_Elephants_near_stream.jpg,1466,721,1559,788,bear,1512.5,754.5,1920,1280,na,bear,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b0/Uday_Kiran_Elephants_near_stream.jpg
Uday_Kiran_Elephants_near_stream.jpg,1469,724,1559,792,elephant,1514,758,1920,1280,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b0/Uday_Kiran_Elephants_near_stream.jpg
Uday_Kiran_Elephants_near_stream.jpg,562,675,616,729,horse,589,702,1920,1280,na,na,na,na,horse,https://upload.wikimedia.org/wikipedia/commons/b/b0/Uday_Kiran_Elephants_near_stream.jpg
Uday_Kiran_Elephants_near_stream.jpg,1477,720,1555,781,elephant,1516,750.5,1920,1280,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b0/Uday_Kiran_Elephants_near_stream.jpg
Uday_Kiran_Elephants_quarrel.jpg,758,688,1130,919,elephant,944,803.5,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/d/d4/Uday_Kiran_Elephants_quarrel.jpg
Uday_Kiran_Elephants_quarrel.jpg,1048,709,1402,916,elephant,1225,812.5,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/d/d4/Uday_Kiran_Elephants_quarrel.jpg
Uday_Kiran_Elephants_quarrel.jpg,893,366,1756,857,elephant,1324.5,611.5,1920,1280,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d4/Uday_Kiran_Elephants_quarrel.jpg
Uday_Kiran_Elephants_quarrel.jpg,1,375,610,926,elephant,305.5,650.5,1920,1280,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d4/Uday_Kiran_Elephants_quarrel.jpg
Uday_Kiran_Elephants_suckling.jpg,772,410,1613,958,elephant,1192.5,684,1920,1280,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/d/d4/Uday_Kiran_Elephants_suckling.jpg
Uday_Kiran_Elephants_suckling.jpg,1102,713,1545,926,elephant,1323.5,819.5,1920,1280,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d4/Uday_Kiran_Elephants_suckling.jpg
Uday_Kiran_Elephants_suckling.jpg,1088,295,1698,848,elephant,1393,571.5,1920,1280,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d4/Uday_Kiran_Elephants_suckling.jpg
White_elephant_at_Uppatasanti_pagoda.jpg,416,481,622,858,person,519,669.5,675,979,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/1/1e/White_elephant_at_Uppatasanti_pagoda.jpg
White_elephant_at_Uppatasanti_pagoda.jpg,545,567,628,753,handbag,586.5,660,675,979,na,handbag,na,handbag,na,https://upload.wikimedia.org/wikipedia/commons/1/1e/White_elephant_at_Uppatasanti_pagoda.jpg
White_elephant_at_Uppatasanti_pagoda.jpg,29,105,652,883,elephant,340.5,494,675,979,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/1/1e/White_elephant_at_Uppatasanti_pagoda.jpg
Who%27s_crossing.jpg,497,65,673,228,elephant,585,146.5,1167,617,na,na,elephant,na,na,https://upload.wikimedia.org/wikipedia/commons/e/e9/Who%27s_crossing.jpg
Who%27s_crossing.jpg,659,129,793,243,elephant,726,186,1167,617,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/e/e9/Who%27s_crossing.jpg
Who%27s_crossing.jpg,413,103,514,223,elephant,463.5,163,1167,617,na,na,elephant,na,na,https://upload.wikimedia.org/wikipedia/commons/e/e9/Who%27s_crossing.jpg
Who%27s_crossing.jpg,760,75,1020,257,elephant,890,166,1167,617,na,elephant,elephant,na,na,https://upload.wikimedia.org/wikipedia/commons/e/e9/Who%27s_crossing.jpg
Who%27s_crossing.jpg,225,57,421,211,elephant,323,134,1167,617,elephant,na,elephant,na,na,https://upload.wikimedia.org/wikipedia/commons/e/e9/Who%27s_crossing.jpg
Wiki_Loves_Folklore_2020_in_Thailand_by_Tris_T7_002.jpg,1186,3032,1718,4561,person,1452,3796.5,8078,4568,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/5/5f/Wiki_Loves_Folklore_2020_in_Thailand_by_Tris_T7_002.jpg
Wiki_Loves_Folklore_2020_in_Thailand_by_Tris_T7_002.jpg,2868,3825,3395,4568,person,3131.5,4196.5,8078,4568,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/5/5f/Wiki_Loves_Folklore_2020_in_Thailand_by_Tris_T7_002.jpg
Wiki_Loves_Folklore_2020_in_Thailand_by_Tris_T7_002.jpg,2199,791,3684,1379,umbrella,2941.5,1085,8078,4568,na,na,umbrella,na,na,https://upload.wikimedia.org/wikipedia/commons/5/5f/Wiki_Loves_Folklore_2020_in_Thailand_by_Tris_T7_002.jpg
Wiki_Loves_Folklore_2020_in_Thailand_by_Tris_T7_002.jpg,5194,3077,5644,4543,person,5419,3810,8078,4568,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/5/5f/Wiki_Loves_Folklore_2020_in_Thailand_by_Tris_T7_002.jpg
Wooden_sculpture_of_Taishakuten_%28Indra%29_riding_an_elephant.jpg,203,862,1497,1749,elephant,850,1305.5,1618,1944,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/1/18/Wooden_sculpture_of_Taishakuten_%28Indra%29_riding_an_elephant.jpg
Wooden_sculpture_of_Taishakuten_%28Indra%29_riding_an_elephant.jpg,411,93,952,895,person,681.5,494,1618,1944,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/1/18/Wooden_sculpture_of_Taishakuten_%28Indra%29_riding_an_elephant.jpg
